AEBODSYS,AEHLGT,AEHLT,AEDECOD,A,C,B,D,APLUSB,CPLUSD,N,PCTTREAT,PCTCONTROL,RD,RR,PVALUE
"GASTROINTESTINAL DISORDERS","ABDOMINAL HERNIAS AND OTHER ABDOMINAL WALL CONDITIONS","ABDOMINAL HERNIAS, SITE UNSPECIFIED",,3,2,270,271,273,273,546,1.1,0.7,0.4,1.5,1.2
"GASTROINTESTINAL DISORDERS","ABDOMINAL HERNIAS AND OTHER ABDOMINAL WALL CONDITIONS","DIAPHRAGMATIC HERNIAS","HIATUS HERNIA",1,1,272,272,273,273,546,0.4,0.4,0,1,0.7
"GASTROINTESTINAL DISORDERS","ABDOMINAL HERNIAS AND OTHER ABDOMINAL WALL CONDITIONS","DIAPHRAGMATIC HERNIAS",,1,1,272,272,273,273,546,0.4,0.4,0,1,0.7
"GASTROINTESTINAL DISORDERS","ABDOMINAL HERNIAS AND OTHER ABDOMINAL WALL CONDITIONS","INGUINAL HERNIAS","INGUINAL HERNIA",3,0,270,273,273,273,546,1.1,0,1.1,0,2.1
"GASTROINTESTINAL DISORDERS","ABDOMINAL HERNIAS AND OTHER ABDOMINAL WALL CONDITIONS","INGUINAL HERNIAS",,3,0,270,273,273,273,546,1.1,0,1.1,0,2.1
"GASTROINTESTINAL DISORDERS","ABDOMINAL HERNIAS AND OTHER ABDOMINAL WALL CONDITIONS","UMBILICAL HERNIAS","UMBILICAL HERNIA",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"GASTROINTESTINAL DISORDERS","ABDOMINAL HERNIAS AND OTHER ABDOMINAL WALL CONDITIONS","UMBILICAL HERNIAS",,1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"GASTROINTESTINAL DISORDERS","ABDOMINAL HERNIAS AND OTHER ABDOMINAL WALL CONDITIONS",,,8,3,265,270,273,273,546,2.9,1.1,1.8,2.7,2.5
"GASTROINTESTINAL DISORDERS","ANAL AND RECTAL CONDITIONS NEC","ANAL AND RECTAL DISORDERS NEC","ANAL FISSURE",0,2,273,271,273,273,546,0,0.7,-0.7,0,1.4
"GASTROINTESTINAL DISORDERS","ANAL AND RECTAL CONDITIONS NEC","ANAL AND RECTAL DISORDERS NEC",,0,2,273,271,273,273,546,0,0.7,-0.7,0,1.4
"GASTROINTESTINAL DISORDERS","ANAL AND RECTAL CONDITIONS NEC",,,0,2,273,271,273,273,546,0,0.7,-0.7,0,1.4
"GASTROINTESTINAL DISORDERS","BENIGN NEOPLASMS GASTROINTESTINAL","BENIGN NEOPLASMS GASTROINTESTINAL (EXCL ORAL CAVITY)","COLONIC POLYP",1,1,272,272,273,273,546,0.4,0.4,0,1,0.7
"GASTROINTESTINAL DISORDERS","BENIGN NEOPLASMS GASTROINTESTINAL","BENIGN NEOPLASMS GASTROINTESTINAL (EXCL ORAL CAVITY)","INTESTINAL POLYP",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"GASTROINTESTINAL DISORDERS","BENIGN NEOPLASMS GASTROINTESTINAL","BENIGN NEOPLASMS GASTROINTESTINAL (EXCL ORAL CAVITY)","RECTAL POLYP",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"GASTROINTESTINAL DISORDERS","BENIGN NEOPLASMS GASTROINTESTINAL","BENIGN NEOPLASMS GASTROINTESTINAL (EXCL ORAL CAVITY)",,2,2,271,271,273,273,546,0.7,0.7,0,1,1
"GASTROINTESTINAL DISORDERS","BENIGN NEOPLASMS GASTROINTESTINAL",,,2,2,271,271,273,273,546,0.7,0.7,0,1,1
"GASTROINTESTINAL DISORDERS","DENTAL AND GINGIVAL CONDITIONS","DENTAL DISORDERS NEC","PERIODONTAL DISEASE",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"GASTROINTESTINAL DISORDERS","DENTAL AND GINGIVAL CONDITIONS","DENTAL DISORDERS NEC",,1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"GASTROINTESTINAL DISORDERS","DENTAL AND GINGIVAL CONDITIONS","DENTAL PAIN AND SENSATION DISORDERS","TOOTHACHE",1,1,272,272,273,273,546,0.4,0.4,0,1,0.7
"GASTROINTESTINAL DISORDERS","DENTAL AND GINGIVAL CONDITIONS","DENTAL PAIN AND SENSATION DISORDERS",,1,1,272,272,273,273,546,0.4,0.4,0,1,0.7
"GASTROINTESTINAL DISORDERS","DENTAL AND GINGIVAL CONDITIONS","GINGIVAL PAINS","GINGIVAL PAIN",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"GASTROINTESTINAL DISORDERS","DENTAL AND GINGIVAL CONDITIONS","GINGIVAL PAINS",,0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"GASTROINTESTINAL DISORDERS","DENTAL AND GINGIVAL CONDITIONS",,,2,2,271,271,273,273,546,0.7,0.7,0,1,1
"GASTROINTESTINAL DISORDERS","DIVERTICULAR DISORDERS","DIVERTICULA","DIVERTICULUM",3,0,270,273,273,273,546,1.1,0,1.1,0,2.1
"GASTROINTESTINAL DISORDERS","DIVERTICULAR DISORDERS","DIVERTICULA","DIVERTICULUM INTESTINAL",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"GASTROINTESTINAL DISORDERS","DIVERTICULAR DISORDERS","DIVERTICULA",,4,0,269,273,273,273,546,1.5,0,1.5,0,2.8
"GASTROINTESTINAL DISORDERS","DIVERTICULAR DISORDERS",,,4,0,269,273,273,273,546,1.5,0,1.5,0,2.8
"GASTROINTESTINAL DISORDERS","EXOCRINE PANCREAS CONDITIONS","ACUTE AND CHRONIC PANCREATITIS","PANCREATITIS ACUTE",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"GASTROINTESTINAL DISORDERS","EXOCRINE PANCREAS CONDITIONS","ACUTE AND CHRONIC PANCREATITIS",,1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"GASTROINTESTINAL DISORDERS","EXOCRINE PANCREAS CONDITIONS",,,1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL AND HEPATOBILIARY PROCEDURAL COMPLICATIONS","LARGE INTESTINE PERFORATION","RUPTURED DIVERTICULUM OF COLON",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL AND HEPATOBILIARY PROCEDURAL COMPLICATIONS","LARGE INTESTINE PERFORATION",,1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL AND HEPATOBILIARY PROCEDURAL COMPLICATIONS",,,1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL CONDITIONS NEC","GASTROINTESTINAL DISORDERS NEC","APPENDICEAL MUCOCOELE",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL CONDITIONS NEC","GASTROINTESTINAL DISORDERS NEC",,1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL CONDITIONS NEC",,,1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL HAEMORRHAGES NEC","INTESTINAL HAEMORRHAGES","RECTAL HAEMORRHAGE",0,2,273,271,273,273,546,0,0.7,-0.7,0,1.4
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL HAEMORRHAGES NEC","INTESTINAL HAEMORRHAGES",,0,2,273,271,273,273,546,0,0.7,-0.7,0,1.4
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL HAEMORRHAGES NEC","NON-SITE SPECIFIC GASTROINTESTINAL HAEMORRHAGES","GASTROINTESTINAL HAEMORRHAGE",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL HAEMORRHAGES NEC","NON-SITE SPECIFIC GASTROINTESTINAL HAEMORRHAGES","HAEMATOCHEZIA",1,1,272,272,273,273,546,0.4,0.4,0,1,0.7
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL HAEMORRHAGES NEC","NON-SITE SPECIFIC GASTROINTESTINAL HAEMORRHAGES",,2,1,271,272,273,273,546,0.7,0.4,0.4,2,1
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL HAEMORRHAGES NEC",,,2,3,271,270,273,273,546,0.7,1.1,-0.4,0.7,1.2
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL INFECTIONS","INTESTINAL INFECTIONS","APPENDICITIS PERFORATED",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL INFECTIONS","INTESTINAL INFECTIONS",,0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL INFECTIONS",,,0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL INFLAMMATORY CONDITIONS","GASTRITIS (EXCL INFECTIVE)","GASTRITIS",2,5,271,268,273,273,546,0.7,1.8,-1.1,0.4,1.8
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL INFLAMMATORY CONDITIONS","GASTRITIS (EXCL INFECTIVE)",,2,5,271,268,273,273,546,0.7,1.8,-1.1,0.4,1.8
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL INFLAMMATORY CONDITIONS",,,2,5,271,268,273,273,546,0.7,1.8,-1.1,0.4,1.8
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL MOTILITY AND DEFAECATION CONDITIONS","DIARRHOEA (EXCL INFECTIVE)","DIARRHOEA",13,11,260,262,273,273,546,4.8,4,0.7,1.2,1.9
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL MOTILITY AND DEFAECATION CONDITIONS","DIARRHOEA (EXCL INFECTIVE)","LOOSE STOOLS",2,2,271,271,273,273,546,0.7,0.7,0,1,1
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL MOTILITY AND DEFAECATION CONDITIONS","DIARRHOEA (EXCL INFECTIVE)",,15,13,258,260,273,273,546,5.5,4.8,0.7,1.2,1.9
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL MOTILITY AND DEFAECATION CONDITIONS","GASTROINTESTINAL ATONIC AND HYPOMOTILITY DISORDERS NEC","CONSTIPATION",10,4,263,269,273,273,546,3.7,1.5,2.2,2.5,2.8
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL MOTILITY AND DEFAECATION CONDITIONS","GASTROINTESTINAL ATONIC AND HYPOMOTILITY DISORDERS NEC","GASTROOESOPHAGEAL REFLUX DISEASE",5,3,268,270,273,273,546,1.8,1.1,0.7,1.7,1.5
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL MOTILITY AND DEFAECATION CONDITIONS","GASTROINTESTINAL ATONIC AND HYPOMOTILITY DISORDERS NEC","INFREQUENT BOWEL MOVEMENTS",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL MOTILITY AND DEFAECATION CONDITIONS","GASTROINTESTINAL ATONIC AND HYPOMOTILITY DISORDERS NEC",,15,8,258,265,273,273,546,5.5,2.9,2.6,1.9,2.9
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL MOTILITY AND DEFAECATION CONDITIONS","GASTROINTESTINAL DYSKINETIC DISORDERS","BOWEL MOVEMENT IRREGULARITY",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL MOTILITY AND DEFAECATION CONDITIONS","GASTROINTESTINAL DYSKINETIC DISORDERS",,1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL MOTILITY AND DEFAECATION CONDITIONS","GASTROINTESTINAL SPASTIC AND HYPERMOTILITY DISORDERS","IRRITABLE BOWEL SYNDROME",1,1,272,272,273,273,546,0.4,0.4,0,1,0.7
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL MOTILITY AND DEFAECATION CONDITIONS","GASTROINTESTINAL SPASTIC AND HYPERMOTILITY DISORDERS",,1,1,272,272,273,273,546,0.4,0.4,0,1,0.7
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL MOTILITY AND DEFAECATION CONDITIONS",,,32,22,241,251,273,273,546,11.7,8.1,3.7,1.5,3.2
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL SIGNS AND SYMPTOMS","DYSPEPTIC SIGNS AND SYMPTOMS","DYSPEPSIA",5,3,268,270,273,273,546,1.8,1.1,0.7,1.7,1.5
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL SIGNS AND SYMPTOMS","DYSPEPTIC SIGNS AND SYMPTOMS",,5,3,268,270,273,273,546,1.8,1.1,0.7,1.7,1.5
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL SIGNS AND SYMPTOMS","FAECAL ABNORMALITIES NEC","FAECES DISCOLOURED",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL SIGNS AND SYMPTOMS","FAECAL ABNORMALITIES NEC",,0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL SIGNS AND SYMPTOMS","FLATULENCE, BLOATING AND DISTENSION","ABDOMINAL DISTENSION",5,6,268,267,273,273,546,1.8,2.2,-0.4,0.8,1.5
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL SIGNS AND SYMPTOMS","FLATULENCE, BLOATING AND DISTENSION","FLATULENCE",0,2,273,271,273,273,546,0,0.7,-0.7,0,1.4
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL SIGNS AND SYMPTOMS","FLATULENCE, BLOATING AND DISTENSION",,5,8,268,265,273,273,546,1.8,2.9,-1.1,0.6,1.8
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL SIGNS AND SYMPTOMS","GASTROINTESTINAL AND ABDOMINAL PAINS (EXCL ORAL AND THROAT)","ABDOMINAL PAIN",9,5,264,268,273,273,546,3.3,1.8,1.5,1.8,2.1
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL SIGNS AND SYMPTOMS","GASTROINTESTINAL AND ABDOMINAL PAINS (EXCL ORAL AND THROAT)","ABDOMINAL PAIN LOWER",1,1,272,272,273,273,546,0.4,0.4,0,1,0.7
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL SIGNS AND SYMPTOMS","GASTROINTESTINAL AND ABDOMINAL PAINS (EXCL ORAL AND THROAT)","ABDOMINAL PAIN UPPER",2,4,271,269,273,273,546,0.7,1.5,-0.7,0.5,1.4
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL SIGNS AND SYMPTOMS","GASTROINTESTINAL AND ABDOMINAL PAINS (EXCL ORAL AND THROAT)",,12,10,261,263,273,273,546,4.4,3.7,0.7,1.2,1.9
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL SIGNS AND SYMPTOMS","GASTROINTESTINAL SIGNS AND SYMPTOMS NEC","ABDOMINAL DISCOMFORT",0,2,273,271,273,273,546,0,0.7,-0.7,0,1.4
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL SIGNS AND SYMPTOMS","GASTROINTESTINAL SIGNS AND SYMPTOMS NEC","DYSPHAGIA",1,3,272,270,273,273,546,0.4,1.1,-0.7,0.3,1.4
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL SIGNS AND SYMPTOMS","GASTROINTESTINAL SIGNS AND SYMPTOMS NEC",,1,5,272,268,273,273,546,0.4,1.8,-1.5,0.2,2.4
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL SIGNS AND SYMPTOMS","NAUSEA AND VOMITING SYMPTOMS","NAUSEA",12,13,261,260,273,273,546,4.4,4.8,-0.4,0.9,1.8
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL SIGNS AND SYMPTOMS","NAUSEA AND VOMITING SYMPTOMS","VOMITING",8,8,265,265,273,273,546,2.9,2.9,0,1,1.6
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL SIGNS AND SYMPTOMS","NAUSEA AND VOMITING SYMPTOMS",,20,21,253,252,273,273,546,7.3,7.7,-0.4,1,2.1
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL SIGNS AND SYMPTOMS",,,43,48,230,225,273,273,546,15.8,17.6,-1.8,0.9,2.6
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL SIGNS AND SYMPTOMS NEC","ABDOMINAL DISCOMFORT","STOMACH DISCOMFORT",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL SIGNS AND SYMPTOMS NEC","ABDOMINAL DISCOMFORT",,0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL SIGNS AND SYMPTOMS NEC",,,0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL STENOSIS AND OBSTRUCTION","OESOPHAGEAL STENOSIS AND OBSTRUCTION","OESOPHAGEAL STENOSIS",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL STENOSIS AND OBSTRUCTION","OESOPHAGEAL STENOSIS AND OBSTRUCTION",,0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL STENOSIS AND OBSTRUCTION",,,0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL ULCERATION AND PERFORATION","DUODENAL ULCERS AND PERFORATION","DUODENAL ULCER HAEMORRHAGE",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL ULCERATION AND PERFORATION","DUODENAL ULCERS AND PERFORATION",,1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL ULCERATION AND PERFORATION","GASTRIC ULCERS AND PERFORATION","GASTRIC ULCER HAEMORRHAGE",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL ULCERATION AND PERFORATION","GASTRIC ULCERS AND PERFORATION",,0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL ULCERATION AND PERFORATION","INTESTINAL ULCERS AND PERFORATION NEC","APPENDICITIS PERFORATED",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL ULCERATION AND PERFORATION","INTESTINAL ULCERS AND PERFORATION NEC","LARGE INTESTINE PERFORATION",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL ULCERATION AND PERFORATION","INTESTINAL ULCERS AND PERFORATION NEC",,0,2,273,271,273,273,546,0,0.7,-0.7,0,1.4
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL ULCERATION AND PERFORATION",,,1,3,272,270,273,273,546,0.4,1.1,-0.7,0.3,1.4
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL VASCULAR CONDITIONS","HAEMORRHOIDS AND GASTROINTESTINAL VARICES (EXCL OESOPHAGEAL)","HAEMORRHOIDAL HAEMORRHAGE",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL VASCULAR CONDITIONS","HAEMORRHOIDS AND GASTROINTESTINAL VARICES (EXCL OESOPHAGEAL)","HAEMORRHOIDS",0,3,273,270,273,273,546,0,1.1,-1.1,0,2.1
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL VASCULAR CONDITIONS","HAEMORRHOIDS AND GASTROINTESTINAL VARICES (EXCL OESOPHAGEAL)",,1,3,272,270,273,273,546,0.4,1.1,-0.7,0.3,1.4
"GASTROINTESTINAL DISORDERS","GASTROINTESTINAL VASCULAR CONDITIONS",,,1,3,272,270,273,273,546,0.4,1.1,-0.7,0.3,1.4
"GASTROINTESTINAL DISORDERS","GENERAL SYSTEM DISORDERS NEC","PAIN AND DISCOMFORT NEC","GASTROOESOPHAGEAL REFLUX DISEASE",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"GASTROINTESTINAL DISORDERS","GENERAL SYSTEM DISORDERS NEC","PAIN AND DISCOMFORT NEC",,0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"GASTROINTESTINAL DISORDERS","GENERAL SYSTEM DISORDERS NEC",,,0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"GASTROINTESTINAL DISORDERS","INFECTIONS - PATHOGEN UNSPECIFIED","URINARY TRACT INFECTIONS","ABDOMINAL PAIN",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"GASTROINTESTINAL DISORDERS","INFECTIONS - PATHOGEN UNSPECIFIED","URINARY TRACT INFECTIONS",,1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"GASTROINTESTINAL DISORDERS","INFECTIONS - PATHOGEN UNSPECIFIED",,,1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"GASTROINTESTINAL DISORDERS","INJURIES NEC","SITE SPECIFIC INJURIES NEC","TOOTH FRACTURE",1,1,272,272,273,273,546,0.4,0.4,0,1,0.7
"GASTROINTESTINAL DISORDERS","INJURIES NEC","SITE SPECIFIC INJURIES NEC",,1,1,272,272,273,273,546,0.4,0.4,0,1,0.7
"GASTROINTESTINAL DISORDERS","INJURIES NEC",,,1,1,272,272,273,273,546,0.4,0.4,0,1,0.7
"GASTROINTESTINAL DISORDERS","ORAL SOFT TISSUE CONDITIONS","STOMATITIS AND ULCERATION","STOMATITIS",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"GASTROINTESTINAL DISORDERS","ORAL SOFT TISSUE CONDITIONS","STOMATITIS AND ULCERATION",,0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"GASTROINTESTINAL DISORDERS","ORAL SOFT TISSUE CONDITIONS",,,0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"GASTROINTESTINAL DISORDERS","SALIVARY GLAND CONDITIONS","ORAL DRYNESS AND SALIVA ALTERED","DRY MOUTH",2,1,271,272,273,273,546,0.7,0.4,0.4,2,1
"GASTROINTESTINAL DISORDERS","SALIVARY GLAND CONDITIONS","ORAL DRYNESS AND SALIVA ALTERED",,2,1,271,272,273,273,546,0.7,0.4,0.4,2,1
"GASTROINTESTINAL DISORDERS","SALIVARY GLAND CONDITIONS",,,2,1,271,272,273,273,546,0.7,0.4,0.4,2,1
"GASTROINTESTINAL DISORDERS","UTERINE, PELVIC AND BROAD LIGAMENT DISORDERS","PELVIC PROLAPSE CONDITIONS","RECTOCELE",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"GASTROINTESTINAL DISORDERS","UTERINE, PELVIC AND BROAD LIGAMENT DISORDERS","PELVIC PROLAPSE CONDITIONS",,0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"GASTROINTESTINAL DISORDERS","UTERINE, PELVIC AND BROAD LIGAMENT DISORDERS",,,0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"GASTROINTESTINAL DISORDERS",,,,104,101,169,172,273,273,546,38.1,37,1.1,1,2.7
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","ADMINISTRATION SITE REACTIONS","IMPLANT AND CATHETER SITE REACTIONS","CATHETER SITE PAIN",1,1,272,272,273,273,546,0.4,0.4,0,1,0.7
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","ADMINISTRATION SITE REACTIONS","IMPLANT AND CATHETER SITE REACTIONS","CATHETER SITE RELATED REACTION",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","ADMINISTRATION SITE REACTIONS","IMPLANT AND CATHETER SITE REACTIONS",,1,2,272,271,273,273,546,0.4,0.7,-0.4,0.5,1
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","ADMINISTRATION SITE REACTIONS","INJECTION SITE REACTIONS","INJECTION SITE HAEMORRHAGE",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","ADMINISTRATION SITE REACTIONS","INJECTION SITE REACTIONS",,1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","ADMINISTRATION SITE REACTIONS",,,2,2,271,271,273,273,546,0.7,0.7,0,1,1
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","BODY TEMPERATURE CONDITIONS","FEBRILE DISORDERS","PYREXIA",2,0,271,273,273,273,546,0.7,0,0.7,0,1.4
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","BODY TEMPERATURE CONDITIONS","FEBRILE DISORDERS",,2,0,271,273,273,273,546,0.7,0,0.7,0,1.4
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","BODY TEMPERATURE CONDITIONS",,,2,0,271,273,273,273,546,0.7,0,0.7,0,1.4
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","CORONARY ARTERY DISORDERS","ISCHAEMIC CORONARY ARTERY DISORDERS","NON-CARDIAC CHEST PAIN",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","CORONARY ARTERY DISORDERS","ISCHAEMIC CORONARY ARTERY DISORDERS",,0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","CORONARY ARTERY DISORDERS",,,0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","GENERAL SYSTEM DISORDERS NEC","ASTHENIC CONDITIONS","ASTHENIA",4,5,269,268,273,273,546,1.5,1.8,-0.4,0.8,1.4
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","GENERAL SYSTEM DISORDERS NEC","ASTHENIC CONDITIONS","FATIGUE",13,15,260,258,273,273,546,4.8,5.5,-0.7,0.9,1.9
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","GENERAL SYSTEM DISORDERS NEC","ASTHENIC CONDITIONS","MALAISE",1,1,272,272,273,273,546,0.4,0.4,0,1,0.7
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","GENERAL SYSTEM DISORDERS NEC","ASTHENIC CONDITIONS",,18,21,255,252,273,273,546,6.6,7.7,-1.1,0.9,2.1
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","GENERAL SYSTEM DISORDERS NEC","FEELINGS AND SENSATIONS NEC","FEELING COLD",0,2,273,271,273,273,546,0,0.7,-0.7,0,1.4
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","GENERAL SYSTEM DISORDERS NEC","FEELINGS AND SENSATIONS NEC","HUNGER",3,0,270,273,273,273,546,1.1,0,1.1,0,2.1
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","GENERAL SYSTEM DISORDERS NEC","FEELINGS AND SENSATIONS NEC",,3,2,270,271,273,273,546,1.1,0.7,0.4,1.5,1.2
